Date,Close,High,Low,Open,Volume,Label
2018-04-11,202.15945434570312,202.56703389075494,200.93671571054767,200.93671571054767,21607935,1
2018-04-12,199.7139434814453,202.56699981689454,198.89878452845983,202.56699981689454,20409657,0
2018-04-13,199.30636596679688,200.52910440831099,198.89878648629218,200.52910440831099,19742548,0
2018-04-16,198.49124145507812,198.8988210063206,197.26850280135073,198.08366190383566,18350139,1
2018-04-17,194.00784301757812,198.4912175410936,193.60026351544036,198.08363803895583,42756389,1
2018-04-18,194.00784301757812,196.8608995325425,192.7851045111648,195.23058152399142,42500048,1
2018-04-19,199.30636596679688,199.30636596679688,196.45330960326402,197.2684685642734,31901989,1
2018-04-20,186.67140197753906,188.70929937904057,185.85624301693844,185.85624301693844,128452087,0
2018-04-23,184.63351440429688,185.44867340828935,183.41077589830815,184.63351440429688,71009975,0
2018-04-24,185.04107666015625,185.4486561241654,183.41075880411964,183.41075880411964,40967892,0
2018-04-25,183.41082763671875,184.2259868706597,182.5956684027778,183.81840725368923,46771110,1
2018-04-26,180.9652862548828,183.81834256971206,180.15012730778875,183.41076309616503,48023557,1
2018-04-27,182.1880340576172,183.81835203576142,180.15013658493692,183.41077254122536,34174459,1
2018-04-30,185.04107666015625,185.85623558817457,181.37286148407387,183.00317934011048,28500789,1
2018-05-02,181.78048706054688,185.44870316714983,181.37290749314653,185.0411235997495,38167942,1
2018-05-03,179.74258422851562,181.37290245281056,179.3350046724419,180.15016378458935,31690731,1
2018-05-04,181.78048706054688,182.5956461953475,179.74258922354522,180.15016879094554,27208722,0
2018-05-07,182.1880340576172,183.81835203576142,180.55771607947295,183.41077254122536,23268759,0
2018-05-08,185.85623168945312,186.26381114491247,182.1880165903192,182.5955960457785,40324763,0
2018-05-09,187.07901000976562,189.1169077222903,186.26385092475576,186.26385092475576,33778934,0
2018-05-10,187.07901000976562,188.70932817978536,186.67143046726068,188.30174863728044,27530377,1
2018-05-11,189.9320831298828,190.74724228494668,187.89418524222313,189.11692397481895,30693910,1
2018-05-14,189.9320831298828,191.15482186247863,189.52450355235086,191.15482186247863,19921437,0
2018-05-15,187.89413452148438,190.74719079404485,187.0789755864671,190.33961132653621,23771769,0
2018-05-16,187.89413452148438,187.89413452148438,186.2638166514498,187.0789755864671,14409556,0
2018-05-17,184.63351440429688,188.70930942425926,184.63351440429688,188.30172992226304,26852737,1
2018-05-18,182.1880340576172,185.44867001390563,182.1880340576172,183.81835203576142,27664541,1
2018-05-21,186.67140197753906,187.48656093813966,183.4107661351366,183.4107661351366,16127815,0
2018-05-22,186.67140197753906,190.3396173002418,186.67140197753906,187.48656093813966,22355097,0
2018-05-23,186.2638702392578,188.70934774786951,186.2638702392578,188.70934774786951,23062899,1
2018-05-24,186.67140197753906,187.48656093813966,186.26382249723875,187.07898145783935,12996610,1
2018-05-25,186.2638702392578,187.07902940879504,185.8562906544892,186.2638702392578,15971294,0
2018-05-28,185.04107666015625,187.48655344421118,184.6334971961471,187.07897398020202,16373270,0
2018-05-29,183.41082763671875,184.63356648763022,182.18808878580728,184.63356648763022,23764776,1
2018-05-30,180.1501007080078,182.59557718820702,179.74252129464128,182.59557718820702,49163788,1
2018-05-31,182.5956268310547,182.5956268310547,179.74257016181946,180.5577292101724,96069458,0
2018-06-01,182.5956268310547,184.633524451937,182.5956268310547,183.00320635523116,27617994,0
2018-06-04,186.67140197753906,186.67140197753906,185.04108405633784,185.44866353663815,25959480,0
2018-06-05,186.67140197753906,187.48656093813966,184.63350457603752,187.48656093813966,26534884,0
2018-06-06,187.48658752441406,187.48658752441406,185.04111029583473,186.67142844822095,24767441,0
2018-06-07,187.48658752441406,188.70932613870372,185.85626937202784,188.30174660060715,24958266,0
2018-06-08,185.04107666015625,186.67139451619286,184.22591773213793,186.67139451619286,23548851,0
2018-06-11,184.22596740722656,185.04112655504613,183.41080825940696,184.63354698113636,21696933,0
2018-06-12,186.67140197753906,186.67140197753906,182.595607174536,183.4107661351366,29501260,1
2018-06-13,189.1168975830078,189.1168975830078,185.85626141778354,186.67142045908963,28944970,1
2018-06-14,184.63351440429688,187.48657091827056,184.63351440429688,187.48657091827056,33408041,0
2018-06-15,188.30178833007812,188.30178833007812,182.59567353219697,183.41083278903713,48059679,0
2018-06-19,183.41082763671875,184.2259868706597,182.5956684027778,183.81840725368923,56889624,0
2018-06-20,184.22596740722656,185.44870612895593,182.1880695376776,183.0032286854972,40708701,0
2018-06-21,184.63351440429688,185.85625291028558,184.22593490230062,185.44867340828935,31242557,0
2018-06-22,185.44866943359375,185.44866943359375,182.59561298076923,183.0031924740299,43581409,0
2018-06-25,184.18138122558594,186.29355302863166,184.18138122558594,185.87111866802252,45025211,0
2018-06-26,181.22433471679688,182.49163775677448,179.53459733016007,182.06920341011528,38446346,0
2018-06-27,179.95704650878906,182.49165279764526,179.53461212731304,182.49165279764526,39888414,1
2018-06-28,179.11216735839844,181.22433914328522,177.42242993048902,178.26729864444374,37940780,1
2018-06-29,182.91407775878906,183.33651211850912,179.11216852130846,179.11216852130846,34313680,0
2018-07-02,180.80191040039062,185.02625410133433,180.80191040039062,184.60381973123995,32449442,0
2018-07-03,181.22433471679688,184.18137514341126,180.37946602347847,182.06920341011528,28323220,0
2018-07-04,182.4916229248047,183.7589258617825,182.06918861247874,183.33649154945655,15212295,0
2018-07-05,181.22433471679688,181.64676906345608,179.95703167681927,180.80190037013767,18225416,0
2018-07-06,183.3365020751953,183.7589364117741,181.64676472888016,183.7589364117741,29033762,0
2018-07-09,187.138427734375,188.4057308567297,184.60382148966562,185.4486902379021,38734793,0
2018-07-10,187.5608367919922,189.25057406038852,187.5608367919922,188.40570542619037,20118957,0
2018-07-11,185.87109375,185.87109375,184.1813565340909,185.87109375,19854690,0
2018-07-12,186.2935791015625,187.5608823607568,184.18140700290533,184.18140700290533,23666051,0
2018-07-13,189.6730194091797,189.6730194091797,187.9832820425055,187.9832820425055,29716311,0
2018-07-16,188.82814025878906,190.09544321354605,188.82814025878906,189.67300889529372,15819254,0
2018-07-17,187.138427734375,188.8281652308479,186.71599336025676,187.98329648261145,21548436,0
2018-07-18,188.40577697753906,189.2506459325953,187.56090802248283,188.40577697753906,39898658,1
2018-07-19,189.6730194091797,191.78519111752246,189.6730194091797,190.51788809251678,39661216,1
2018-07-20,200.6563262939453,200.6563262939453,196.85441695363897,198.54415443821958,97969023,1
2018-07-23,203.61334228515625,206.9928168459057,201.50117068468782,201.9236050047815,52256877,1
2018-07-24,203.61334228515625,204.03577660524994,201.50117068468782,202.76847364496888,27239267,0
2018-07-25,203.19090270996094,203.61333701912926,201.923599782456,201.923599782456,20962512,0
2018-07-26,203.61334228515625,204.8806452454373,202.3460393248752,203.61334228515625,30606388,0
2018-07-27,206.5703582763672,206.5703582763672,203.61331838284045,204.4581869238481,27129646,0
2018-07-30,207.41526794433594,207.41526794433594,206.14796488153956,206.570399235805,22788730,0
2018-07-31,207.8376922607422,207.8376922607422,204.4582175898358,205.72552059142572,27059442,1
2018-08-01,209.52745056152344,209.52745056152344,208.26014743312714,208.68258180925923,29136161,1
2018-08-02,206.5703582763672,210.79470098140536,205.72548973535956,210.37226671090156,22402110,0
2018-08-03,208.6825714111328,209.52744012129935,206.99283399079977,207.8377027009663,24719097,0
2018-08-06,207.41526794433594,208.68257100713228,206.14796488153956,206.9928335900705,22364568,0
2018-08-07,204.03579711914062,207.41527201966468,204.03579711914062,206.9928376570992,23992418,0
2018-08-08,209.10499572753906,209.10499572753906,206.5703897187204,206.99282405352352,24382432,0
2018-08-09,208.6825714111328,209.52744012129935,207.8377027009663,208.6825714111328,15128655,0
2018-08-10,206.99282836914062,208.6825657435826,206.57039402553013,208.2601313999721,15890492,0
2018-08-13,203.19090270996094,205.30307425580253,201.923599782456,204.03577132829759,17881194,0
2018-08-14,205.7255401611328,206.9928432832753,204.8806714130378,206.9928432832753,17358913,0
2018-08-15,204.03579711914062,206.57040329453366,202.34605966887858,206.57040329453366,18473321,0
2018-08-16,201.92359924316406,204.03577078336454,201.07873062708387,201.07873062708387,19155966,0
2018-08-17,202.34603881835938,203.6133417754681,201.92360449932312,202.34603881835938,18324474,1
2018-08-20,202.34603881835938,202.7684731373956,201.07873586125064,202.34603881835938,16933437,1
2018-08-21,203.61334228515625,203.61334228515625,201.50117068468782,201.9236050047815,12014127,0
2018-08-22,204.45823669433594,204.88067106767136,203.19093357432973,204.03580232100055,12614240,0
2018-08-23,206.5703582763672,206.5703582763672,205.30305546485573,205.30305546485573,14839240,0
2018-08-24,205.7255401611328,207.8377120313703,205.3031057870853,207.4152776573228,14355943,0
2018-08-27,206.99282836914062,208.2601313999721,206.57039402553013,207.8376970563616,15152299,0
2018-08-28,210.79473876953125,211.21717311576276,209.52743573083666,209.9498700770682,36792531,0
2018-08-29,218.82101440429688,218.82101440429688,214.17423610613614,214.17423610613614,56993182,1
2018-08-30,222.6228790283203,226.42478777832957,221.77801041720713,223.46774763943347,48957808,1
2018-08-31,216.28640747070312,218.82101380825043,214.59666991233826,217.55371063947678,69069506,1
2018-09-03,217.1312255859375,219.66583133207686,216.70879129491428,218.8209627500304,26720905,0
2018-09-04,217.55368041992188,219.24341774357177,215.863943096272,218.39854908174684,34304615,0
2018-09-05,223.04527282714844,223.46770705598772,218.82093053875548,219.66579899643406,44864459,0
2018-09-06,220.51072692871094,226.42480772756528,220.51072692871094,226.42480772756528,35698488,0
2018-09-07,223.04527282714844,223.04527282714844,220.08823322527334,222.20040436946982,38663728,1
2018-09-10,223.4677734375,225.15751085479678,221.7780360202032,225.15751085479678,41659795,1
2018-09-11,219.66587829589844,222.6229189652663,217.97614077054536,222.20048458392804,34350276,0
2018-09-12,220.08827209472656,221.35557500506087,217.9761005775027,220.51070639817132,37885965,0
2018-09-13,215.44149780273438,219.66584089690565,214.174194874483,219.66584089690565,37576180,0
2018-09-14,220.51072692871094,220.93316127148626,217.13125218650848,217.13125218650848,37903219,0
2018-09-17,217.9761199951172,221.77802906479948,217.1312513129656,221.77802906479948,24765758,1
2018-09-18,215.01910400390625,217.1312759489348,214.59666961490055,216.70884155992908,33960152,1
2018-09-19,217.9761199951172,219.66585735942044,217.1312513129656,217.9761199951172,59227711,0
2018-09-20,219.66587829589844,220.93318143991323,217.5537063892071,220.93318143991323,29649071,0
2018-09-21,220.93316650390625,220.93316650390625,217.9761260344467,220.93316650390625,35012974,0
2018-09-25,222.6228790283203,223.0453133338769,220.0882731949808,220.93314180609397,24397062,0
2018-09-26,222.6228790283203,222.6228790283203,220.51070750053736,222.2004447227637,24859115,1
2018-09-27,223.89019775390625,224.73506642467572,221.3555917415979,223.0453290831368,38495371,1
2018-09-28,221.77806091308594,224.73510172526042,219.66588890438987,224.73510172526042,39626486,0
2018-10-01,222.200439453125,223.0453080442015,220.51070227097196,221.35557086204847,22254380,0
2018-10-02,217.55368041992188,222.20045805995906,217.1312460890094,221.3555893981341,38391491,0
2018-10-03,219.66587829589844,219.66587829589844,217.13127200786883,217.5537063892071,25228536,0
2018-10-04,214.5966339111328,217.5536741421917,214.5966339111328,217.13123982346903,36408727,0
2018-10-05,211.21717834472656,213.75178448486326,209.9498752746582,211.21717834472656,40204660,0
2018-10-08,205.7255401611328,208.2601464054178,203.6133682908953,207.4152776573228,50876958,0
2018-10-09,206.14794921875,206.99281786308913,204.4582119300717,205.72551489658042,28905345,1
2018-10-11,192.20761108398438,197.27682280488068,191.78517677390968,197.27682280488068,94589657,1
2018-10-12,200.23385620117188,200.23385620117188,193.47490746864287,195.16464465177512,47175769,1
2018-10-15,194.7422332763672,197.69927369488033,194.7422332763672,197.69927369488033,42168280,1
2018-10-16,200.23385620117188,200.23385620117188,193.47490746864287,193.89734176442593,37818077,1
2018-10-17,201.5011749267578,205.30308388764,201.0787405977709,204.03578090067927,42494858,1
2018-10-18,199.8114471435547,201.92361888925822,198.96657844527329,201.07875019097682,25676430,0
2018-10-19,199.38900756835938,199.81144190642794,194.31979551153668,195.1646641876738,28358460,1
2018-10-22,200.23385620117188,201.078724792738,195.58707894755818,196.4319475391243,29275777,1
2018-10-23,194.31982421875,197.69929942255436,194.31982421875,196.00956182065218,32827745,0
2018-10-24,193.89735412597656,195.1646570941202,191.78518251240385,194.3197884486911,44321950,1
2018-10-25,185.4486846923828,187.56085649981313,185.4486846923828,186.29355341535492,75524118,1
2018-10-26,186.71600341796875,189.25060979920815,183.3365282429829,188.4057410054617,38439644,0
2018-10-29,187.98330688476562,189.2506100772472,186.71600369228406,188.4057412822595,18463792,0
2018-10-30,188.40577697753906,190.09551488765152,186.29360458989848,186.7160390674266,28877931,1
2018-10-31,197.69924926757812,197.69924926757812,192.63003774789664,192.63003774789664,57283201,1
2018-11-01,198.96656799316406,200.23387097401223,196.8543963584171,199.38900232011346,41974797,0
2018-11-02,199.8114471435547,199.8114471435547,197.27684104871045,199.8114471435547,30722361,0
2018-11-05,198.54415893554688,198.9665933162608,196.0095526512633,196.85442141269115,25452065,0
2018-11-06,198.12168884277344,198.96655745191106,196.4319516244982,197.69925453820463,30468176,0
2018-11-07,197.69924926757812,199.3889864408053,196.43194638765777,196.85438068096457,34424652,1
2018-11-08,199.8114471435547,200.65631584183612,199.389012794414,200.65631584183612,24739146,1
2018-11-09,195.1646728515625,198.12171334931344,195.1646728515625,198.12171334931344,23219081,0
2018-11-12,195.58709716796875,198.12170317878474,194.31979416256073,194.31979416256073,23228445,0
2018-11-13,192.20761108398438,192.63004539405907,189.67300522353625,189.67300522353625,36104127,0
2018-11-14,193.05250549316406,195.1646773256932,193.05250549316406,194.31980859268154,20028279,0
2018-11-15,195.1646728515625,196.0095415652056,193.05250106745467,193.8973697810978,22072228,0
2018-11-16,190.94032287597656,193.47492893185236,190.09545419068465,193.47492893185236,46738909,0
2018-11-19,187.5608367919922,190.0954426945867,186.71596815779404,190.0954426945867,48944754,0
2018-11-20,184.18138122558594,186.29355302863166,184.18138122558594,185.02624994680423,41569756,0
2018-11-21,185.02626037597656,185.87112914481665,180.8019165317762,181.22435091619624,35206343,0
2018-11-22,185.02626037597656,187.5608666824968,185.02626037597656,187.13843229807676,21929610,1
2018-11-23,184.60379028320312,186.29352749403338,183.33648737508045,186.29352749403338,14883334,1
2018-11-26,188.40577697753906,189.2506459325953,184.60386667978602,185.02630115731415,30599804,0
2018-11-27,189.25057983398438,189.67301416397095,185.02623653411865,185.8711051940918,26584349,0
2018-11-28,191.36276245117188,191.7851968053687,187.56085326340025,187.98328761759709,24429026,0
2018-11-29,193.4749298095703,195.5871015323822,193.4749298095703,195.5871015323822,44383207,0
2018-11-30,190.51788330078125,195.1646609422637,190.51788330078125,193.89735794913213,55827957,1
2018-12-03,198.54415893554688,198.54415893554688,195.16468388983543,195.16468388983543,45333986,1
2018-12-04,197.69924926757812,198.12168356088492,195.1646435077374,196.85438068096457,39746162,0
2018-12-05,190.94032287597656,192.20762590391448,190.09545419068465,191.36275721862253,42835576,1
2018-12-06,185.87109375,187.56083096590908,185.44865944602273,185.87109375,40149112,1
2018-12-07,186.71600341796875,188.82817540233492,186.29356902109552,187.98330660858846,25063568,0
2018-12-10,185.02626037597656,185.87112914481665,184.60382599155653,185.44869476039662,19433461,0
2018-12-11,187.98330688476562,188.4057412822595,185.02626610230865,185.87113489729637,27375220,1
2018-12-12,191.36276245117188,191.7851968053687,187.98328761759709,188.8281563259908,26433846,1
2018-12-13,190.94032287597656,192.20762590391448,190.09545419068465,191.7851915612685,32087141,0
2018-12-14,187.98330688476562,188.82817567975334,186.29356929479022,188.4057412822595,38646159,0
2018-12-17,188.82814025878906,190.09544321354605,185.8711000310228,186.71596866752745,18938952,0
2018-12-18,187.98330688476562,188.4057412822595,186.29356929479022,186.71600369228406,30203541,1
2018-12-19,190.51788330078125,190.51788330078125,187.56084298347423,187.56084298347423,23390082,1
2018-12-20,186.71600341796875,187.98330660858846,186.71600341796875,186.71600341796875,35027116,0
2018-12-21,188.82814025878906,189.2505745770414,185.02623139451813,185.02623139451813,43507532,0
2018-12-24,185.87109375,187.1383966619318,185.44865944602273,187.1383966619318,22976100,0
2018-12-25,183.75894165039062,184.1813759990122,181.64676990728267,182.06920425590428,19402777,1
2018-12-26,182.91407775878906,185.44868391710946,182.49164339906898,184.60381519766932,16463259,1
2018-12-27,188.40577697753906,189.2506459325953,186.29360458989848,187.56090802248283,21491484,1
2018-12-28,190.51788330078125,190.51788330078125,187.9832773145181,188.8281459766058,29456773,1
2019-01-02,185.4486846923828,191.36276575318772,185.02625033089674,191.36276575318772,32900482,0
2019-01-03,182.0692138671875,184.18138572179524,180.80191075442286,180.80191075442286,34087620,1
2019-01-04,175.73269653320312,178.68973709986759,174.46539343320404,178.68973709986759,65943521,1
2019-01-07,179.95704650878906,180.80191527174114,178.26730898288494,179.11217774583702,35442176,0
2019-01-08,178.26731872558594,179.53462193927493,177.42244991645993,179.11218753471195,22694481,0
2019-01-09,182.0692138671875,182.9140826090306,178.26730452889356,179.11217327073666,46295446,0
2019-01-10,182.4916229248047,182.9140572371306,181.22431998782687,182.4916229248047,20754593,1
2019-01-11,186.2935791015625,186.2935791015625,184.18140700290533,185.0262758423682,28102288,1
2019-01-14,184.60379028320312,185.8710931913258,183.33648737508045,184.60379028320312,17612296,0
2019-01-15,186.71600341796875,186.71600341796875,182.0692250523632,182.91409384610967,38882923,0
2019-01-16,183.75894165039062,185.87111339349855,183.75894165039062,184.60381034763378,28978282,0
2019-01-17,186.2935791015625,186.71601352129395,184.18140700290533,184.18140700290533,21163986,0
2019-01-18,184.60379028320312,185.8710931913258,183.758921677788,185.02622458591068,49627569,0
2019-01-21,186.71600341796875,188.4057410054617,185.8711346242223,185.8711346242223,29384866,0
2019-01-22,188.40577697753906,188.40577697753906,185.02630115731415,185.87117011237038,28926483,1
2019-01-23,186.2935791015625,187.5608823607568,185.87114468183108,187.13844794102536,16671213,1
2019-01-24,187.98330688476562,187.98330688476562,186.29356929479022,187.98330688476562,26417924,0
2019-01-25,190.94032287597656,191.7851915612685,190.09545419068465,191.36275721862253,46692764,1
2019-01-28,193.4749298095703,193.8973641541327,192.63006112044556,193.8973641541327,26026257,1
2019-01-29,187.98330688476562,190.0954788722349,187.56087248727178,187.98330688476562,41122520,1
2019-01-30,186.71600341796875,187.13843781484198,185.8711346242223,186.29356902109552,44755945,1
2019-02-11,192.6300811767578,193.47494995384886,191.36277801112124,192.6300811767578,78307106,1
2019-02-12,194.31982421875,194.31982421875,193.47495541779892,194.31982421875,29406670,1
2019-02-13,193.4749298095703,196.0095358769446,193.05249546500792,196.0095358769446,28634925,0
2019-02-14,191.78518676757812,194.3197927601012,190.9403181034038,193.89735842801403,23647751,1
2019-02-15,191.78518676757812,193.47492409592684,191.36275243549096,193.47492409592684,22369799,1
2019-02-18,194.31982421875,194.74225861922554,193.05252101732336,193.47495541779892,16978916,0
2019-02-19,193.4749298095703,194.74223284325745,193.4749298095703,194.31979849869506,16577023,0
2019-02-20,198.12168884277344,198.12168884277344,195.16464871079174,195.58708301536058,30479710,0
2019-02-21,199.8114471435547,199.8114471435547,198.12170974699185,198.96657844527329,33764489,0
2019-02-22,199.8114471435547,199.8114471435547,197.69927539785115,198.96657844527329,22032163,0
2019-02-25,201.0787353515625,201.92360398749344,199.38899807970063,200.65630103359703,24105138,1
2019-02-26,202.34603881835938,202.7684731373956,199.81143290414192,201.92360449932312,24522789,1
2019-02-27,201.92359924316406,202.34603355120416,200.2338620110037,201.50116493512397,35240889,0
2019-03-04,198.96656799316406,202.3460426087592,198.1216993392653,202.3460426087592,39655513,0
2019-03-05,196.85440063476562,198.12170364314395,196.4319662986395,197.69926930701783,22641407,0
2019-03-06,197.69924926757812,198.9665521474985,197.27681497427133,198.5441178541917,20433226,0
2019-03-07,197.69924926757812,198.5441178541917,196.85438068096457,198.5441178541917,17126192,1
2019-03-08,194.31982421875,195.58712742017664,193.47495541779892,195.16469301970108,22190659,1
2019-03-11,194.7422332763672,194.7422332763672,192.20762720335588,192.63006154885778,23200793,0
2019-03-12,198.96656799316406,200.23387097401223,196.43196203146772,196.8543963584171,23588085,0
2019-03-13,200.23385620117188,200.23385620117188,197.6992504264735,197.6992504264735,20500195,0
2019-03-14,198.12168884277344,201.92359758389276,197.69925453820463,201.92359758389276,17175356,0
2019-03-15,201.92359924316406,202.34603355120416,198.96655908688342,200.2338620110037,33649729,0
2019-03-18,203.61334228515625,203.61334228515625,201.9236050047815,202.3460393248752,26856532,0
2019-03-19,203.19090270996094,203.19090270996094,201.07873116411935,201.923599782456,14479009,0
2019-03-20,204.45823669433594,204.45823669433594,202.34606482765892,204.45823669433594,22975971,0
2019-03-21,207.41526794433594,207.41526794433594,203.61335875594688,204.88066181874322,26179502,1
2019-03-22,209.94984436035156,209.94984436035156,206.57037000445055,209.52741006586393,22931467,1
2019-03-25,204.03579711914062,205.72553456940267,203.1909283940096,203.1909283940096,19211254,0
2019-03-26,206.14794921875,206.14794921875,203.61334328573258,205.30308057441087,19920170,0
2019-03-27,204.03579711914062,204.88066584427165,203.1909283940096,204.45823148170612,22590089,1
2019-03-28,204.45823669433594,204.88067106767136,202.7684992009943,203.19093357432973,13933054,1
2019-03-29,207.41526794433594,207.41526794433594,203.19092440168143,205.30309617300867,28220810,0
2019-04-01,207.41526794433594,212.06204584125587,206.9928335900705,212.06204584125587,35330656,0
2019-04-02,207.8376922607422,210.79473259778527,207.8376922607422,210.79473259778527,24105053,0
2019-04-03,208.26011657714844,210.372288144868,208.26011657714844,210.372288144868,24945323,0
2019-04-08,213.7517852783203,213.7517852783203,211.63961348703256,212.06204784529012,45184821,0
2019-04-09,214.5966339111328,214.5966339111328,212.906896636242,213.7517652736874,22355674,0
2019-04-10,214.5966339111328,215.01906822985552,212.906896636242,213.7517652736874,25849934,0
2019-04-11,212.9069061279297,214.59664347815135,212.48447179037427,213.75177480304052,24896840,0
2019-04-12,212.9069061279297,213.75177480304052,212.06203745281886,212.48447179037427,13548148,0
2019-04-15,215.8639373779297,216.28637169765167,214.59663441876378,215.44150305820773,17192002,0
2019-04-16,217.1312255859375,217.1312255859375,215.86392271286783,217.1312255859375,19652648,0
2019-04-17,220.93316650390625,222.20046956224604,219.2434290927865,219.66586344556643,37864191,0
2019-04-18,223.4677734375,224.7350765004726,222.62290472885158,223.04533908317578,38006795,0
